country,flag,dbpedia1,wiki1
’γγελος Γιαλλινάς,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Aggelos_Giallinas.JPG/200px-Aggelos_Giallinas.JPG,http://el.dbpedia.org/resource/’γγελος_Γιαλλινάς,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%93%CE%B9%CE%B1%CE%BB%CE%BB%CE%B9%CE%BD%CE%AC%CF%82
’γγελος Γραμμένος,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Angelos_Grammenos.jpg/200px-Angelos_Grammenos.jpg,http://el.dbpedia.org/resource/’γγελος_Γραμμένος,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%93%CF%81%CE%B1%CE%BC%CE%BC%CE%AD%CE%BD%CE%BF%CF%82
’γγελος Κρεμμύδας,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Greece.svg/200px-Flag_of_Greece.svg.png,http://el.dbpedia.org/resource/’γγελος_Κρεμμύδας,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%9A%CF%81%CE%B5%CE%BC%CE%BC%CF%8D%CE%B4%CE%B1%CF%82
’γγελος Μεσσάρης,http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_South_Africa.svg/200px-Flag_of_South_Africa.svg.png,http://el.dbpedia.org/resource/’γγελος_Μεσσάρης,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%9C%CE%B5%CF%83%CF%83%CE%AC%CF%81%CE%B7%CF%82
’γγελος Μπασινάς,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Basinas_2008.jpg/200px-Basinas_2008.jpg,http://el.dbpedia.org/resource/’γγελος_Μπασινάς,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%9C%CF%80%CE%B1%CF%83%CE%B9%CE%BD%CE%AC%CF%82
’γγελος Σικελιανός,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Sikelianos.jpg/200px-Sikelianos.jpg,http://el.dbpedia.org/resource/’γγελος_Σικελιανός,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A3%CE%B9%CE%BA%CE%B5%CE%BB%CE%B9%CE%B1%CE%BD%CF%8C%CF%82
’γγελος Χαριστέας,http://upload.wikimedia.org/wikipedia/commons/thumb/9/98/PA110203Haristeas.jpg/200px-PA110203Haristeas.jpg,http://el.dbpedia.org/resource/’γγελος_Χαριστέας,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B3%CE%B5%CE%BB%CE%BF%CF%82_%CE%A7%CE%B1%CF%81%CE%B9%CF%83%CF%84%CE%AD%CE%B1%CF%82
’γις Στίνας,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/AgisStinas.jpg/200px-AgisStinas.jpg,http://el.dbpedia.org/resource/’γις_Στίνας,http://el.wikipedia.org/wiki/%CE%86%CE%B3%CE%B9%CF%82_%CE%A3%CF%84%CE%AF%CE%BD%CE%B1%CF%82
’δμητος της Ηπείρου,http://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Themistocles_Admetus.jpg/200px-Themistocles_Admetus.jpg,http://el.dbpedia.org/resource/’δμητος_της_Ηπείρου,http://el.wikipedia.org/wiki/%CE%86%CE%B4%CE%BC%CE%B7%CF%84%CE%BF%CF%82_%CF%84%CE%B7%CF%82_%CE%97%CF%80%CE%B5%CE%AF%CF%81%CE%BF%CF%85
’ιλτον Αλμέιδα,http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/FCK_071009_ailton.jpg/200px-FCK_071009_ailton.jpg,http://el.dbpedia.org/resource/’ιλτον_Αλμέιδα,http://el.wikipedia.org/wiki/%CE%86%CE%B9%CE%BB%CF%84%CE%BF%CE%BD_%CE%91%CE%BB%CE%BC%CE%AD%CE%B9%CE%B4%CE%B1
’κης Τσοχατζόπουλος,http://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Tsoxatzopoulos.jpg/200px-Tsoxatzopoulos.jpg,http://el.dbpedia.org/resource/’κης_Τσοχατζόπουλος,http://el.wikipedia.org/wiki/%CE%86%CE%BA%CE%B7%CF%82_%CE%A4%CF%83%CE%BF%CF%87%CE%B1%CF%84%CE%B6%CF%8C%CF%80%CE%BF%CF%85%CE%BB%CE%BF%CF%82
’λαν Μπολ,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Alan_Ball_%28cropped%29.jpg/200px-Alan_Ball_%28cropped%29.jpg,http://el.dbpedia.org/resource/’λαν_Μπολ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%B1%CE%BD_%CE%9C%CF%80%CE%BF%CE%BB
’λαν Σίρερ,http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Alan_Shearer_2008.jpg/200px-Alan_Shearer_2008.jpg,http://el.dbpedia.org/resource/’λαν_Σίρερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%B1%CE%BD_%CE%A3%CE%AF%CF%81%CE%B5%CF%81
’λεκ Ισσιγόνης,http://upload.wikimedia.org/wikipedia/commons/thumb/9/93/98_4Lg.jpg/200px-98_4Lg.jpg,http://el.dbpedia.org/resource/’λεκ_Ισσιγόνης,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%B5%CE%BA_%CE%99%CF%83%CF%83%CE%B9%CE%B3%CF%8C%CE%BD%CE%B7%CF%82
’λι Λάρτερ,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Ali_Larter_with_Heroes-Poster.jpg/200px-Ali_Larter_with_Heroes-Poster.jpg,http://el.dbpedia.org/resource/’λι_Λάρτερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%B9_%CE%9B%CE%AC%CF%81%CF%84%CE%B5%CF%81
’λκηστις Πρωτοψάλτη,http://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Alkistis_Protopsalti_1.jpg/200px-Alkistis_Protopsalti_1.jpg,http://el.dbpedia.org/resource/’λκηστις_Πρωτοψάλτη,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BA%CE%B7%CF%83%CF%84%CE%B9%CF%82_%CE%A0%CF%81%CF%89%CF%84%CE%BF%CF%88%CE%AC%CE%BB%CF%84%CE%B7
’λλα Πουγκατσιόβα,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Dmitriy_Medvedev_with_Alla_Pugacheva.jpg/200px-Dmitriy_Medvedev_with_Alla_Pugacheva.jpg,http://el.dbpedia.org/resource/’λλα_Πουγκατσιόβα,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BB%CE%B1_%CE%A0%CE%BF%CF%85%CE%B3%CE%BA%CE%B1%CF%84%CF%83%CE%B9%CF%8C%CE%B2%CE%B1
’λμπερτ Γκύντερ,http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Gunther_Albert_1830-1914.png/200px-Gunther_Albert_1830-1914.png,http://el.dbpedia.org/resource/’λμπερτ_Γκύντερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%93%CE%BA%CF%8D%CE%BD%CF%84%CE%B5%CF%81
’λμπερτ Ριέρα,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Albert_Riera_Manchester_City_v._Liverpool_2.png/200px-Albert_Riera_Manchester_City_v._Liverpool_2.png,http://el.dbpedia.org/resource/’λμπερτ_Ριέρα,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%A1%CE%B9%CE%AD%CF%81%CE%B1
’λμπερτ Σπέερ,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Albert-Speer-72-929.jpg/200px-Albert-Speer-72-929.jpg,http://el.dbpedia.org/resource/’λμπερτ_Σπέερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%A3%CF%80%CE%AD%CE%B5%CF%81
’λμπερτ Τάιλερ,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Princeton_athens_1896.jpg/200px-Princeton_athens_1896.jpg,http://el.dbpedia.org/resource/’λμπερτ_Τάιλερ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%B5%CF%81%CF%84_%CE%A4%CE%AC%CE%B9%CE%BB%CE%B5%CF%81
’λμπους Ντάμπλντορ,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/AlbusDumbledore.JPG/200px-AlbusDumbledore.JPG,http://el.dbpedia.org/resource/’λμπους_Ντάμπλντορ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CE%BC%CF%80%CE%BF%CF%85%CF%82_%CE%9D%CF%84%CE%AC%CE%BC%CF%80%CE%BB%CE%BD%CF%84%CE%BF%CF%81
’λφρεντ Νομπέλ,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/AlfredNobel2.jpg/200px-AlfredNobel2.jpg,http://el.dbpedia.org/resource/’λφρεντ_Νομπέλ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CF%86%CF%81%CE%B5%CE%BD%CF%84_%CE%9D%CE%BF%CE%BC%CF%80%CE%AD%CE%BB
’λφρεντ Χέρσεϊ,http://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Nobel_prize_medal.svg/200px-Nobel_prize_medal.svg.png,http://el.dbpedia.org/resource/’λφρεντ_Χέρσεϊ,http://el.wikipedia.org/wiki/%CE%86%CE%BB%CF%86%CF%81%CE%B5%CE%BD%CF%84_%CE%A7%CE%AD%CF%81%CF%83%CE%B5%CF%8A
’νγκελα Μέρκελ,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Angela_Merkel_%282008%29_%28cropped%29.jpg/200px-Angela_Merkel_%282008%29_%28cropped%29.jpg,http://el.dbpedia.org/resource/’νγκελα_Μέρκελ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B3%CE%BA%CE%B5%CE%BB%CE%B1_%CE%9C%CE%AD%CF%81%CE%BA%CE%B5%CE%BB
’νθιμος Ανανιάδης,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Anthem_Moss_%28Anthimos_Ananiadis%29.jpg/200px-Anthem_Moss_%28Anthimos_Ananiadis%29.jpg,http://el.dbpedia.org/resource/’νθιμος_Ανανιάδης,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B8%CE%B9%CE%BC%CE%BF%CF%82_%CE%91%CE%BD%CE%B1%CE%BD%CE%B9%CE%AC%CE%B4%CE%B7%CF%82
’νθιμος Γ΄,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Anthimus_iii.jpg/200px-Anthimus_iii.jpg,http://el.dbpedia.org/resource/’νθιμος_Γ΄,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B8%CE%B9%CE%BC%CE%BF%CF%82_%CE%93%CE%84
’νθιμος Γαζής,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Anthimos_Gazis.jpg/200px-Anthimos_Gazis.jpg,http://el.dbpedia.org/resource/’νθιμος_Γαζής,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B8%CE%B9%CE%BC%CE%BF%CF%82_%CE%93%CE%B1%CE%B6%CE%AE%CF%82
’νι Λόρακ,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Ani_Lorak_cropped.jpg/200px-Ani_Lorak_cropped.jpg,http://el.dbpedia.org/resource/’νι_Λόρακ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%B9_%CE%9B%CF%8C%CF%81%CE%B1%CE%BA
’ννα Βίσση,http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/AnnaVissiatAthinonArena.jpg/200px-AnnaVissiatAthinonArena.jpg,http://el.dbpedia.org/resource/’ννα_Βίσση,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%92%CE%AF%CF%83%CF%83%CE%B7
’ννα Καλουτά,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CE%B1%CE%BB%CE%BF%CF%85%CF%84%CE%AC.png/200px-%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CE%B1%CE%BB%CE%BF%CF%85%CF%84%CE%AC.png,http://el.dbpedia.org/resource/’ννα_Καλουτά,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CE%B1%CE%BB%CE%BF%CF%85%CF%84%CE%AC
’ννα Κρομί,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Praha_anna_chromy_il_commendatore.JPG/200px-Praha_anna_chromy_il_commendatore.JPG,http://el.dbpedia.org/resource/’ννα_Κρομί,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9A%CF%81%CE%BF%CE%BC%CE%AF
’ννα Μπολέυν,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Anne_boleyn.jpg/200px-Anne_boleyn.jpg,http://el.dbpedia.org/resource/’ννα_Μπολέυν,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%9C%CF%80%CE%BF%CE%BB%CE%AD%CF%85%CE%BD
’ννα Πάκουιν,http://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Anna_Paquin_2009_adjusted.jpg/200px-Anna_Paquin_2009_adjusted.jpg,http://el.dbpedia.org/resource/’ννα_Πάκουιν,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CE%A0%CE%AC%CE%BA%CE%BF%CF%85%CE%B9%CE%BD
’ννα της Αυστρίας,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/MariaAnnaofSpain06.jpg/200px-MariaAnnaofSpain06.jpg,http://el.dbpedia.org/resource/’ννα_της_Αυστρίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%91%CF%85%CF%83%CF%84%CF%81%CE%AF%CE%B1%CF%82
’ννα της Αυστρίας (1528-1590),http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Jakob_Seisenegger_002.jpg/200px-Jakob_Seisenegger_002.jpg,http://el.dbpedia.org/resource/’ννα_της_Αυστρίας_(1528-1590),http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%91%CF%85%CF%83%CF%84%CF%81%CE%AF%CE%B1%CF%82_%281528-1590%29
’ννα της Μεγάλης Βρετανίας,http://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Anne1705.jpg/200px-Anne1705.jpg,http://el.dbpedia.org/resource/’ννα_της_Μεγάλης_Βρετανίας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%84%CE%B7%CF%82_%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%B7%CF%82_%CE%92%CF%81%CE%B5%CF%84%CE%B1%CE%BD%CE%AF%CE%B1%CF%82
’ννα φον Κλεβ,"http://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Anne_of_Cleves,_by_Hans_Holbein_the_Younger.jpg/200px-Anne_of_Cleves,_by_Hans_Holbein_the_Younger.jpg",http://el.dbpedia.org/resource/’ννα_φον_Κλεβ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1_%CF%86%CE%BF%CE%BD_%CE%9A%CE%BB%CE%B5%CE%B2
’ννα-Μαρία της Ελλάδας,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/HM_The_Queen_of_Greece.jpg/200px-HM_The_Queen_of_Greece.jpg,http://el.dbpedia.org/resource/’ννα-Μαρία_της_Ελλάδας,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CE%BD%CE%B1-%CE%9C%CE%B1%CF%81%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82
’νσελμος του Καντέρμπερι,http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Anselm_of_Canterbury.jpg/200px-Anselm_of_Canterbury.jpg,http://el.dbpedia.org/resource/’νσελμος_του_Καντέρμπερι,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%83%CE%B5%CE%BB%CE%BC%CE%BF%CF%82_%CF%84%CE%BF%CF%85_%CE%9A%CE%B1%CE%BD%CF%84%CE%AD%CF%81%CE%BC%CF%80%CE%B5%CF%81%CE%B9
’νταμ Μιτσκιέβιτς,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/AdamMickiewicz.jpg/200px-AdamMickiewicz.jpg,http://el.dbpedia.org/resource/’νταμ_Μιτσκιέβιτς,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B1%CE%BC_%CE%9C%CE%B9%CF%84%CF%83%CE%BA%CE%B9%CE%AD%CE%B2%CE%B9%CF%84%CF%82
’νταμ Σμιθ,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/AdamSmith.jpg/200px-AdamSmith.jpg,http://el.dbpedia.org/resource/’νταμ_Σμιθ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B1%CE%BC_%CE%A3%CE%BC%CE%B9%CE%B8
’ντερς Κέλσιος,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Anders-Celsius-Head.jpg/200px-Anders-Celsius-Head.jpg,http://el.dbpedia.org/resource/’ντερς_Κέλσιος,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B5%CF%81%CF%82_%CE%9A%CE%AD%CE%BB%CF%83%CE%B9%CE%BF%CF%82
’ντι Γουόρχολ,http://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Andy_Warhol_1977.jpg/200px-Andy_Warhol_1977.jpg,http://el.dbpedia.org/resource/’ντι_Γουόρχολ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%B9_%CE%93%CE%BF%CF%85%CF%8C%CF%81%CF%87%CE%BF%CE%BB
’ντολφ Βέλφλι,http://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Adolf_Woelfli.jpg/200px-Adolf_Woelfli.jpg,http://el.dbpedia.org/resource/’ντολφ_Βέλφλι,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%BF%CE%BB%CF%86_%CE%92%CE%AD%CE%BB%CF%86%CE%BB%CE%B9
’ντον Κάλτσεφ,http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Andon_Kalchev_before_the_dead_sentence.jpg/200px-Andon_Kalchev_before_the_dead_sentence.jpg,http://el.dbpedia.org/resource/’ντον_Κάλτσεφ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%BF%CE%BD_%CE%9A%CE%AC%CE%BB%CF%84%CF%83%CE%B5%CF%86
’ντον φαν Λέβενχουκ,http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Jan_Verkolje_-_Antonie_van_Leeuwenhoek.jpg/200px-Jan_Verkolje_-_Antonie_van_Leeuwenhoek.jpg,http://el.dbpedia.org/resource/’ντον_φαν_Λέβενχουκ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%BF%CE%BD_%CF%86%CE%B1%CE%BD_%CE%9B%CE%AD%CE%B2%CE%B5%CE%BD%CF%87%CE%BF%CF%85%CE%BA
’ντονυ Χόπκινς,http://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Anthony_Hopkins-Tuscan_Sun_Festival.jpg/200px-Anthony_Hopkins-Tuscan_Sun_Festival.jpg,http://el.dbpedia.org/resource/’ντονυ_Χόπκινς,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CE%BF%CE%BD%CF%85_%CE%A7%CF%8C%CF%80%CE%BA%CE%B9%CE%BD%CF%82
’ντριου Τζάκσον,http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/AndyJackson.jpg/200px-AndyJackson.jpg,http://el.dbpedia.org/resource/’ντριου_Τζάκσον,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CF%81%CE%B9%CE%BF%CF%85_%CE%A4%CE%B6%CE%AC%CE%BA%CF%83%CE%BF%CE%BD
’ντριου Χιλ,http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Andrew_Hill.jpg/200px-Andrew_Hill.jpg,http://el.dbpedia.org/resource/’ντριου_Χιλ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CF%81%CE%B9%CE%BF%CF%85_%CE%A7%CE%B9%CE%BB
’ντρους ’νσιπ,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Ansip,_Andrus_%282007%29_crop.jpg/200px-Ansip,_Andrus_%282007%29_crop.jpg",http://el.dbpedia.org/resource/’ντρους_’νσιπ,http://el.wikipedia.org/wiki/%CE%86%CE%BD%CF%84%CF%81%CE%BF%CF%85%CF%82_%CE%86%CE%BD%CF%83%CE%B9%CF%80
’ρας,http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Arash_in_Las_Vegas.JPG/200px-Arash_in_Las_Vegas.JPG,http://el.dbpedia.org/resource/’ρας,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B1%CF%82
’ρης Ταταρούνης,http://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Aris_Tatarounis.jpg/200px-Aris_Tatarounis.jpg,http://el.dbpedia.org/resource/’ρης_Ταταρούνης,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B7%CF%82_%CE%A4%CE%B1%CF%84%CE%B1%CF%81%CE%BF%CF%8D%CE%BD%CE%B7%CF%82
’ρθουρ Κλαρκ,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Clarke_sm.jpg/200px-Clarke_sm.jpg,http://el.dbpedia.org/resource/’ρθουρ_Κλαρκ,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B8%CE%BF%CF%85%CF%81_%CE%9A%CE%BB%CE%B1%CF%81%CE%BA
’ρθουρ Κόναν Ντόυλ,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Conan_doyle.jpg/200px-Conan_doyle.jpg,http://el.dbpedia.org/resource/’ρθουρ_Κόναν_Ντόυλ,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B8%CE%BF%CF%85%CF%81_%CE%9A%CF%8C%CE%BD%CE%B1%CE%BD_%CE%9D%CF%84%CF%8C%CF%85%CE%BB
’ρθουρ Μίλερ,http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Arthur-miller.jpg/200px-Arthur-miller.jpg,http://el.dbpedia.org/resource/’ρθουρ_Μίλερ,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B8%CE%BF%CF%85%CF%81_%CE%9C%CE%AF%CE%BB%CE%B5%CF%81
’ρθουρ Σοπενχάουερ,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Schopenhauer.jpg/200px-Schopenhauer.jpg,http://el.dbpedia.org/resource/’ρθουρ_Σοπενχάουερ,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B8%CE%BF%CF%85%CF%81_%CE%A3%CE%BF%CF%80%CE%B5%CE%BD%CF%87%CE%AC%CE%BF%CF%85%CE%B5%CF%81
’ριαν Μπεκιάι,http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Flag_of_SFR_Yugoslavia.svg/200px-Flag_of_SFR_Yugoslavia.svg.png,http://el.dbpedia.org/resource/’ριαν_Μπεκιάι,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%B9%CE%B1%CE%BD_%CE%9C%CF%80%CE%B5%CE%BA%CE%B9%CE%AC%CE%B9
’ρμιν βαν Μπιούρεν,http://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Armin_Van_Buuren_2.jpg/200px-Armin_Van_Buuren_2.jpg,http://el.dbpedia.org/resource/’ρμιν_βαν_Μπιούρεν,http://el.wikipedia.org/wiki/%CE%86%CF%81%CE%BC%CE%B9%CE%BD_%CE%B2%CE%B1%CE%BD_%CE%9C%CF%80%CE%B9%CE%BF%CF%8D%CF%81%CE%B5%CE%BD
’σλεϊ Τίσντεϊλ,http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Ashley_Tisdale_7.jpg/200px-Ashley_Tisdale_7.jpg,http://el.dbpedia.org/resource/’σλεϊ_Τίσντεϊλ,http://el.wikipedia.org/wiki/%CE%86%CF%83%CE%BB%CE%B5%CF%8A_%CE%A4%CE%AF%CF%83%CE%BD%CF%84%CE%B5%CF%8A%CE%BB
’σλι Σίμπσον,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Ashlee_Simpson-Wentz_at_CW_Upfront_2009_2.jpg/200px-Ashlee_Simpson-Wentz_at_CW_Upfront_2009_2.jpg,http://el.dbpedia.org/resource/’σλι_Σίμπσον,http://el.wikipedia.org/wiki/%CE%86%CF%83%CE%BB%CE%B9_%CE%A3%CE%AF%CE%BC%CF%80%CF%83%CE%BF%CE%BD
’στριντ Λίντγκρεν,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Lindgren_1960.jpg/200px-Lindgren_1960.jpg,http://el.dbpedia.org/resource/’στριντ_Λίντγκρεν,http://el.wikipedia.org/wiki/%CE%86%CF%83%CF%84%CF%81%CE%B9%CE%BD%CF%84_%CE%9B%CE%AF%CE%BD%CF%84%CE%B3%CE%BA%CF%81%CE%B5%CE%BD
’τταλος Α' της Περγάμου,http://upload.wikimedia.org/wikipedia/commons/thumb/7/75/AtaloPergamo.jpg/200px-AtaloPergamo.jpg,http://el.dbpedia.org/resource/’τταλος_Α'_της_Περγάμου,http://el.wikipedia.org/wiki/%CE%86%CF%84%CF%84%CE%B1%CE%BB%CE%BF%CF%82_%CE%91%27_%CF%84%CE%B7%CF%82_%CE%A0%CE%B5%CF%81%CE%B3%CE%AC%CE%BC%CE%BF%CF%85
’τταλος Β' της Περγάμου,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Altes_Museum_-_Antikensammlung_277.JPG/200px-Altes_Museum_-_Antikensammlung_277.JPG,http://el.dbpedia.org/resource/’τταλος_Β'_της_Περγάμου,http://el.wikipedia.org/wiki/%CE%86%CF%84%CF%84%CE%B1%CE%BB%CE%BF%CF%82_%CE%92%27_%CF%84%CE%B7%CF%82_%CE%A0%CE%B5%CF%81%CE%B3%CE%AC%CE%BC%CE%BF%CF%85
Έβερ Μπανέγα,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ever_Banega_%E2%80%93_Portugal_vs._Argentina,_9th_February_2011_%281%29.jpg/200px-Ever_Banega_%E2%80%93_Portugal_vs._Argentina,_9th_February_2011_%281%29.jpg",http://el.dbpedia.org/resource/Έβερ_Μπανέγα,http://el.wikipedia.org/wiki/%CE%88%CE%B2%CE%B5%CF%81_%CE%9C%CF%80%CE%B1%CE%BD%CE%AD%CE%B3%CE%B1
Έγκον Σίλε,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Self_Portrait_Egon_Schiele_1914.jpeg/200px-Self_Portrait_Egon_Schiele_1914.jpeg,http://el.dbpedia.org/resource/Έγκον_Σίλε,http://el.wikipedia.org/wiki/%CE%88%CE%B3%CE%BA%CE%BF%CE%BD_%CE%A3%CE%AF%CE%BB%CE%B5
